Gene	BH1	BH2	BH3	BPH1	BPH2	BPH3	BPH4	BPH5	BPH6	HH1	HH2	HH3	HPH1	HPH2	HPH3	HPH4	HPH5	HPH6	SMH1	SMH2	SMH3	SMPH1	SMPH2	SMPH3	SMPH4	SMPH5	SMPH6
ZNF724P	8.162622355	5.952243312	7.728232499	9.4902622	6.600559925	10.02558092	12.80705509	11.86492071	10.39977409	3.605505788	3.087400969	3.541488762	7.420655005	2.789644024	6.705823048	9.508346455	8.42940187	5.490102498	0.611631939	1.594616056	0.772040134	2.053088769	2.11990155	2.717004991	4.046180503	3.683246831	2.432579608
FAS	1.412761562	1.875858498	1.042412756	1.987277127	2.331541068	0.95481723	1.463663439	2.07904955	1.930902681	5.959099843	3.837198348	9.148845969	24.27272315	9.351201095	10.79149007	15.0404753	19.24228979	22.50522932	1.931469281	0.911209175	1.196662208	4.106177539	3.139084988	1.678150142	1.98696364	6.67803631	2.114027517
ACTA2	4.199041308	8.405289041	10.17251068	25.26680919	14.15343944	16.40239599	23.85771406	16.91916186	7.181602955	1.051605855	16.45143659	1.13130891	30.11349676	1.414467393	3.908029326	10.6608733	4.94137351	4.819555628	9.496390631	5.369625493	9.110073584	17.29332463	20.50597076	25.33207595	17.59365987	59.65482951	33.94027739
STAMBPL1	21.26991018	21.53629853	29.72673617	29.52526018	37.46885012	38.3972929	39.70187079	33.73078667	44.07200682	1.301988201	2.028863494	2.705303916	3.255513164	1.414467393	3.064250267	4.610107372	2.150950822	4.735737269	0.515058475	0.585777327	0.386020067	1.895158864	1.386089475	1.358502496	1.734077358	6.092847561	1.447964052
RNLS	13.61745172	15.47583261	19.87773289	6.975748284	10.4755155	11.83291353	12.22158972	7.670975927	7.825237183	14.07148787	17.02481106	11.26390176	9.62291391	10.17630707	14.78833825	13.83032212	20.63750113	10.64493156	9.238861394	9.990757736	4.091812711	7.54115298	11.0887158	10.34859254	4.335193396	25.30080767	9.759277714
PTEN	294.600029	322.1426229	313.442732	237.3376684	241.1995654	278.6361282	294.4159008	259.3435086	300.6110596	168.0566309	139.1094665	185.0427878	113.5599592	108.7961169	125.7230798	106.3782276	98.30426595	111.4784171	84.69492797	101.8601684	95.53996661	26.0189519	48.83927033	56.29794165	47.61487414	50.15411806	51.17104962
ATAD1	143.6307588	162.0092407	134.3274644	129.9841468	111.0273289	110.5882956	105.6033171	89.75758748	93.93672168	176.1189424	122.1287612	182.0423598	105.5648019	124.3159675	112.5778902	115.7713214	90.80500497	98.77993578	42.36355956	55.29087099	23.62442811	33.95492965	55.15820764	51.42331505	39.81152602	45.54145381	41.2669755
MINPP1	57.4523035	57.06938739	69.59003775	92.55033479	65.54585875	70.07676458	103.3712304	84.41658088	115.1766512	95.34559749	96.1063816	121.5911142	108.820315	75.71329626	74.51901374	65.17539298	73.36486317	76.52616153	22.14751442	29.80955728	28.83569901	17.60918445	22.38126829	21.73603993	15.60669623	21.03237209	15.14570399
SGMS1	98.18692853	104.5069629	100.2513509	48.83023799	41.24528988	46.61554121	43.03170511	31.97434826	38.88905751	145.8226785	135.2281625	145.7912874	58.12048501	52.37458428	59.73067549	55.26366213	36.56616397	44.84282193	107.7116036	113.3804559	108.2400268	48.40551599	59.15340672	69.48340705	53.35900539	47.12490572	49.2018185
KIDINS220	284.3575076	159.3036756	292.2350242	305.0673174	317.2537783	367.1954263	315.2731048	304.9750616	338.1789731	141.7664845	80.14010802	113.9178885	170.7708155	164.824742	205.0383113	214.7733772	227.0125124	205.7740707	38.43623869	32.83607347	33.19772577	47.89224379	49.65461708	50.34450425	47.36198785	55.66177688	63.36290694
MBOAT2	132.1716928	93.14358928	109.1657772	153.1420088	182.8782001	165.4561858	155.2580993	137.934184	127.9815847	39.61048719	71.71591395	41.31736889	59.74824159	36.85473373	64.08279906	60.85341731	59.70341876	46.81255336	3.219115468	6.6388097	2.393324416	2.882220772	3.9136644	6.472864832	3.937800668	4.26843558	15.86968602
ASAP2	51.87974401	63.81526315	51.83307564	59.45608712	59.73342539	51.4919292	63.88890912	64.98822129	56.70756296	11.61774087	7.10102223	9.886656128	19.91608053	14.7733261	16.83117176	13.31168504	12.14996545	16.0512157	13.03741765	5.792686896	5.404280939	7.896495267	7.419655425	7.311939902	7.225322327	8.364756822	9.498644184
ITGB1BP1	102.1505096	60.13569455	88.53319369	98.39049614	113.7857718	112.8389362	87.27093256	51.72531898	82.89331336	112.6219794	74.9356321	101.2767411	104.1764212	100.5843479	102.7189981	83.21243807	42.55394599	64.37249952	42.13822148	23.9843272	27.98645486	22.93931875	37.91362388	42.59304883	24.78285558	15.93778769	26.00543438
CPSF3	92.77134254	83.29533217	79.65471264	68.01354577	70.43881113	68.64453873	67.03578551	49.82549784	58.84171855	85.58068599	66.55554375	78.55218824	58.31198578	58.03245385	61.81791843	51.05693915	37.49630487	59.9301265	57.65435804	86.23943974	61.64740472	28.30893553	61.76251632	46.10917294	37.28266321	24.09600731	39.67421504
IAH1	12.28317691	10.28114754	9.849003277	12.49145623	16.55065772	13.33334061	13.20956254	14.44580981	12.22905032	20.68158181	15.74574494	17.75663115	28.96449212	28.80012774	25.71305659	34.80631066	31.0434524	28.37251443	12.7155061	13.40779214	13.89672242	19.78072064	21.23978284	20.61727317	15.10092366	20.10295467	14.50859981
ADAM17	40.38143463	27.48854184	35.80148637	45.34236385	41.73786898	36.04435044	41.16553422	38.24734259	46.2400379	34.80314614	31.05043261	40.67793342	47.34856645	36.97260601	50.67115297	44.25703077	37.72884009	44.54945767	17.28665006	17.5733198	16.40585285	9.831136607	13.00478066	14.9035715	14.77578416	16.10990203	18.99728837
YWHAQ	610.666185	512.2536669	558.8410728	782.9060748	768.6204258	789.4292457	787.7436629	770.10863	763.2146914	375.3231372	271.3384395	430.6843834	364.8568503	443.2390738	397.6863933	402.3471209	387.8106198	373.4107882	154.4531602	181.558428	212.581251	34.94199156	60.94716957	64.88847214	53.03386588	63.37249921	75.69956066
TAF1B	16.0112977	20.56229508	12.32922673	13.50537313	14.35047108	18.68713722	19.06421629	15.34195185	21.71418629	5.157876335	10.71769194	6.14841799	6.989778263	8.054605985	11.32440316	11.46764209	7.499260974	9.010473565	1.287646187	2.408195676	1.273866221	1.539816577	3.9136644	5.314142115	4.262940173	1.927680584	3.880543661
GRHL1	5.96499326	7.034469369	8.051739906	4.217894311	9.293325665	14.25405722	12.2581813	3.58456819	4.945820903	0.200305877	0.176422913	0.442686095	0.095750387	0.117872283	0.399684817	0.749142448	0	0.125727538	0.128764619	0	0.193010034	0.039482476	0.040767338	0.039955956	0.036126612	0	0
KLF11	10.36025145	12.08485763	21.27959832	8.679128679	8.66939214	9.78687661	8.745389049	7.742667291	8.163992039	22.3341053	13.27582417	25.13473274	8.090907716	7.308081528	15.54329846	6.511776663	3.19735933	5.490102498	38.82253255	10.12093047	22.23475586	9.673206702	19.20141596	15.10335127	4.046180503	2.237486393	4.372851439
RRM2	21.81931745	7.178766176	11.64626665	26.56462283	29.9159706	26.56437937	21.6622189	18.20960641	15.95535374	7.411317452	13.40814135	3.934987514	14.07530691	8.368932072	9.858892163	41.43334001	39.29845286	29.12687966	22.88791098	38.40095807	31.80805353	42.44366206	48.06469092	46.34890867	54.47893035	55.04216526	42.42534674
HPCL1	97.75525138	81.09480585	84.50732374	96.36266234	114.1141579	119.7613612	112.8850427	105.7447616	124.2214058	34.00192264	30.91811542	31.47990011	42.89617345	43.80919841	51.4705226	56.47381531	39.7635233	64.12104444	3.50883586	5.141823199	3.628588631	3.948247633	5.177451863	5.83356954	4.154560338	5.886310356	6.139367583
ODC1	377.2073369	297.5760914	349.1004373	90.56305766	90.79874722	92.92417687	64.32800815	68.39356107	82.11417719	511.7314395	400.3918	572.3931212	180.537355	221.2462746	136.0260662	116.6357165	178.8777211	190.4353111	269.7940674	309.9738353	241.880174	18.43831645	51.77451863	63.76970538	45.73629033	63.09711627	90.52671256
NOL10	25.7828985	44.84023295	24.65845346	27.6190964	22.49444551	31.74767291	29.52940988	32.54787917	33.19797593	24.437317	46.84028328	25.23310743	22.69284176	27.42495111	30.59809325	25.18271152	31.74105808	33.02443334	7.919024052	25.35114096	9.071471577	13.93731415	24.94961055	24.25326514	15.534443	23.02889841	17.86787641
ATP6V1C2	16.05054107	8.00847282	7.296889289	12.57256958	17.04323682	9.991480302	10.61155993	11.72153798	15.10846659	3.254970503	1.89654631	2.065868445	3.303388357	1.768084241	3.463935084	2.593185397	2.209084628	3.729916964	0.418485011	0.357975033	0.23161204	0.355342287	0.366906038	0.519427425	0.072253223	0.447497279	0.28959281
PDIA6	64.2021643	50.43173424	48.81367318	112.0175393	126.7241828	123.5806301	107.6890375	99.29253887	105.2850094	38.85934016	37.66629183	33.1522698	71.19041286	84.94662507	88.5968012	98.19528703	124.4644786	104.7310393	20.69891246	19.03776311	26.40377259	21.71536198	32.98077604	34.36212195	22.10948632	25.0598476	30.72579719
KCNF1	0.431677144	1.875858498	0.539179012	2.514513916	1.641930329	1.705030768	2.195495159	5.26931524	2.472910452	0.650994101	0.970326019	0.147562032	3.016137196	1.846665762	4.796217809	11.46764209	11.33609217	6.873105417	0	0	0	0.118447429	0.774579413	1.398458451	0.578025786	1.99652632	0.984615556
NIN	57.25608662	66.34045728	63.58717809	35.64931826	40.22729307	31.67947168	50.24024755	50.14810898	45.96903401	31.34786976	22.0969698	19.72412491	28.24636421	29.70381524	36.32690896	43.85364638	25.11380419	42.07681609	18.99278126	19.9164291	4.593638798	16.62212254	32.73617201	34.52194577	16.11246879	25.54176774	20.96651948
SAV1	41.2840323	37.40894736	28.64837815	22.30617184	16.4521419	15.44757876	21.58903573	27.31440961	15.78597631	37.85781077	36.16669707	39.89093592	27.19310996	21.41346469	23.44817596	25.64372226	27.0903536	25.81605449	22.46942597	26.45760925	42.84822745	7.738565362	9.376487626	11.30753548	11.163123	13.39049549	11.6126717
ATL1	204.3402625	251.1485936	227.8570503	139.8394191	141.2060083	157.2720381	143.6951581	134.3137701	154.9125958	27.34175222	38.19556056	21.19974523	23.31521928	25.38183154	31.70832885	35.78595848	19.4166912	25.73223613	4.635526274	11.25994194	3.28117057	6.435643643	7.256586075	7.791411371	6.611169929	7.538608	6.573756798
MAP4K5	116.1211517	131.7429853	108.734434	107.799645	110.0750093	143.4953895	94.77220768	93.52138408	109.8243244	81.57456844	124.4663648	77.42087933	37.62990216	48.20976363	42.54422834	40.91470293	33.25253703	41.95108855	31.74047852	42.50139936	36.17008029	14.09524405	19.93522804	15.94242634	13.80036564	16.90162798	16.24615667
CDKL1	5.96499326	5.807946505	5.859078592	13.95149657	8.111135828	10.05968153	11.12384214	12.40260594	5.724957073	1.702599955	2.469920776	1.918306413	3.111887583	2.239573371	1.865195815	1.555911238	2.9066903	1.592548816	0.418485011	0.390518218	0.077204013	0.236894858	0.529975388	0.399559558	0.21675967	0.688457352	0.463348497
ATP5S	18.91530757	18.36176876	13.55136582	13.50537313	10.31132247	14.76556645	18.33238457	17.17008163	18.76701904	17.07607602	27.03681135	21.74080601	24.6557247	14.49829077	25.80187544	24.37594273	27.38102263	26.15132793	11.94291839	23.26837714	17.33230101	24.32120542	21.32131751	25.97137124	22.0372331	26.71214524	23.71765118
L2HGDH	41.51949256	47.22113028	44.50024108	30.90418716	41.11393545	23.25661968	29.27326878	26.09565642	18.83477002	44.56805765	50.50105871	41.61249296	48.4975711	69.34819299	34.3728943	35.32494774	32.26426233	22.9662303	22.27627904	32.21775296	19.5712174	21.39950217	40.64503549	23.57401389	23.73518384	30.56750641	21.71946079
SOS2	80.21346199	67.24231233	42.88270405	42.8684066	42.8543816	36.28305475	31.8346798	33.40817553	38.4486762	41.61354597	18.92135737	19.0355021	21.35233634	21.41346469	27.88911837	18.67093486	12.5569021	17.72758287	46.45183621	59.71674412	53.96560538	23.72896828	43.13184308	47.46767543	35.51245924	33.49345015	35.44616001
METTL21D	48.93649076	51.83862812	43.20621146	11.03141589	14.58034133	12.58312707	13.90480267	8.782192066	11.75479352	88.18466239	72.50981705	61.0414938	19.72457976	19.44892665	14.21101573	25.75897494	20.11429688	20.70313461	26.01045298	38.43350126	29.68494316	14.37162139	19.48678733	15.70269061	17.26852036	10.32686027	7.963802289
ARF6	9.614627294	12.73419327	10.53196336	9.530818876	8.111135828	8.627455688	7.318317195	9.678334114	8.23174301	8.462923307	5.733744657	7.03379018	4.40451781	3.261133155	7.105507866	3.572833214	1.569612762	3.897553682	4.925246666	5.597427787	2.316120403	1.737228959	3.220619663	3.156520504	4.010053892	2.753829406	5.125792746
NEMF	36.96726086	53.20944779	43.02648512	41.77337635	44.95605242	44.1602969	51.4111783	46.67107784	42.81861385	21.03211709	49.44252124	22.08511742	16.80419295	15.75559512	22.78203459	27.54539155	17.55640941	25.06168926	10.36555181	20.46966324	17.21649499	11.48940061	19.36448531	16.06229421	24.31320963	18.03758261	18.24434706
Q5F474	46.03248088	46.57179464	30.73320366	59.41553044	93.32731993	85.18333718	68.42626578	63.30347424	81.94479976	29.99580509	28.44819465	20.01924898	66.11564234	90.52591312	89.44058026	67.88383106	74.17873646	91.94873954	35.98971093	55.38850054	42.03758531	64.83022614	58.17499062	57.77631202	43.35193396	51.56545563	49.72308556
KLHDC1	33.08216657	45.88638481	30.73320366	33.74315449	34.21782807	31.81587414	45.84925723	45.63155306	78.35399828	17.67699365	56.45533201	15.54320068	28.15061383	26.67842665	32.06360424	29.50468718	22.96285337	30.42606422	4.635526274	7.354759766	5.751699	11.72629547	15.20621689	17.06119311	13.83649226	12.77088387	10.65701543
DNAJC27	106.8204714	123.8788093	124.190899	60.34833399	87.84327263	100.9719221	120.7888253	82.9827536	75.44070652	79.02066851	154.6787886	36.49700919	47.54006723	79.01372018	80.514286	118.0187487	100.5714844	60.18158158	13.90657882	99.02891137	8.56964549	15.87195549	43.98795717	40.23564744	52.1668272	38.62245742	27.16380562
ADCY3 (1 OF 2)	145.7499011	150.4654961	182.925466	54.71095602	59.17516907	77.4424975	62.05932982	67.24649925	94.54648042	174.2160366	196.5351246	108.408906	92.11187245	98.26619302	117.0632421	246.6407444	243.8131824	155.6506922	3.766365098	9.307350855	4.053210705	3.237563059	5.177451863	4.874626602	4.551953066	6.987842119	5.270589151
NCOA1	131.4260686	173.0840207	243.8526943	74.38094391	89.81358902	111.7136159	68.97513957	53.62514013	95.46111853	50.87769278	17.90692562	19.52737554	16.13394024	15.79488588	23.35935711	18.20992412	7.441127168	14.75203114	54.08113987	39.70268546	35.74545821	15.24023587	27.02874476	26.21110697	19.255484	17.03931945	19.46063687
RAPGEF6	51.09487647	48.30335633	49.49663326	86.75073011	75.56163376	66.05289196	89.83234357	95.17028545	93.39471391	20.18081712	16.09859077	28.52865947	32.69875722	20.07757882	33.66234351	20.9183622	7.499260974	19.19440415	4.474570501	4.881477721	2.779344483	4.777379636	8.194234838	5.354098071	3.901674057	3.924206904	3.59095085
FSTL4	61.53361468	43.46941328	25.98842836	99.12051631	93.95125345	77.54479934	96.63837857	70.61599335	54.57340736	1.452217609	0.882114563	0.491873439	1.292630227	0.667942935	1.776376966	0.80676879	0.697605672	0.838183587	0.386293856	0.292888663	0.193010034	1.223956766	1.46762415	1.278590584	0.975418514	0.619611616	1.998190392
Q5ZKU9	59.88539286	42.49540983	50.89849869	43.15230334	42.03341643	48.18416951	44.56855172	47.28045443	59.85798312	19.32951714	17.73050271	26.80710244	28.05486344	23.37800274	32.9073833	46.67733714	39.64725569	41.99299773	15.00107808	21.02289738	19.10799332	9.238899462	17.48918779	15.74264657	19.61675012	15.93778769	22.50136138
VDAC1	231.4181925	201.8712338	246.4766988	217.3026704	208.6893449	248.8321903	200.0462005	194.0685218	229.7774191	642.6313302	337.452926	358.9200486	415.3173043	490.3879868	481.0872919	316.5991238	346.5356176	429.7786345	274.7193141	267.4398927	265.7748162	277.0485364	368.8628697	373.6680982	261.9179344	317.929605	282.7005016
TCF7	26.92095642	56.88901638	44.10484314	18.93996772	21.70631896	15.78858491	23.96748881	15.12687776	13.38081683	2.654052871	0.882114563	3.246364699	4.452393003	4.243402178	4.352123568	1.555911238	3.19735933	2.514550762	0.225338083	0.325431848	0.694836121	0.868614479	0.611510063	0.399559558	0.43351934	0.344228676	0.376470654
SKP1	389.6867307	228.71044	268.7268193	345.4212101	355.4450777	378.6191324	380.5159026	377.3116477	341.3293933	278.0245574	208.9288342	304.7647829	287.4426623	253.2682448	262.5041062	253.4982791	280.9606844	249.3596173	251.6382561	223.2137046	313.9887226	232.1569608	283.129159	298.8305931	225.3578034	200.8574323	243.5475536
PPP2CA	192.7634664	204.1799827	194.4279516	160.1177571	164.7184507	172.2763088	179.0792218	167.2559518	176.7284086	58.63954552	64.17383444	79.19162371	68.31790124	53.39614407	63.4166577	61.77543879	57.43620033	61.85794875	33.28565394	37.39211934	47.21025421	15.39816577	20.70980745	26.01132719	24.09644996	39.24206904	36.66244981
CDKL3	2.98249663	1.442968076	3.953979418	16.1010004	15.36846788	20.46036922	31.65172187	31.97434826	37.63566454	1.902905832	2.514026504	3.246364699	13.97955653	4.243402178	7.727239804	23.56917394	27.72982546	12.90802725	6.792333638	12.4314966	5.597290973	15.71402558	7.868096138	11.70709504	12.17466812	25.02542473	5.531222681
UBE2B	28.68690837	22.54637618	33.64477032	22.99563533	26.66494855	24.38193999	32.16400407	29.82360734	45.46090173	39.81079307	41.15064435	57.25406832	60.37061911	61.92223918	47.96217809	79.6972312	65.63306697	67.68332469	67.60142483	108.5640645	74.96509703	52.27479867	97.71930799	103.805573	70.30238624	85.78178601	79.95657498
CDKN2AIPNL	67.81255495	65.54682484	48.74178264	55.96821298	64.42934613	67.92842581	64.21823339	69.11047471	58.90946953	56.68656322	78.90514763	44.07186015	83.49433761	92.41186964	96.54608812	81.59890049	102.1992309	104.7729484	70.65958453	80.18640736	56.78355187	60.21077641	103.7121066	89.18169324	54.08153762	69.46534677	63.39186622
PHF15	245.1926177	218.6457377	202.5875273	199.0521661	168.8889537	184.9617377	273.888021	276.9437384	256.9455586	109.4671618	47.1931291	75.74850964	98.38352281	79.60308159	97.30104833	103.4969105	101.2690901	104.2700383	108.4841913	43.86821312	33.08191975	17.64866692	29.96399306	30.40648233	20.05026946	30.73962075	35.44616001
SAR1B	276.3911022	225.5719844	178.4323075	169.5674626	156.9685395	147.2123565	148.305698	138.5794062	130.928752	193.044789	185.8615384	258.9713657	104.4636724	107.4995218	105.4723824	105.3409535	91.32820923	79.0407123	879.5267282	862.3618542	1151.575064	545.8057528	1045.722974	953.2292363	608.5888996	379.787498	357.2706503
SEC24A	118.7112145	100.5027265	79.90632951	93.84814842	118.3503381	94.18589964	101.0659605	102.0168107	102.9814763	141.5661786	84.41836365	67.87853461	71.04678728	74.0630843	76.78389437	70.70752182	60.16848921	78.8311664	172.8986918	134.3382669	222.8493847	46.47087465	90.54425659	83.86755112	67.55676376	68.94900376	60.0615489
CAMLG	176.987629	137.8395254	177.4617853	92.46922144	93.16312689	86.00175195	98.32159152	97.71532886	89.22802917	49.32532223	63.3358256	71.46921071	35.37976806	40.62664677	37.83682938	33.01989405	35.22908644	26.98951152	18.60648741	21.70630427	17.98853513	8.172872601	13.86089475	14.74374767	16.1485954	17.417971	12.97375791
DDX46	298.7598269	324.6317428	352.2276756	243.9889632	258.6040269	261.5517199	260.0929931	239.6283835	292.7858224	333.3089795	319.766529	374.5124366	198.6341782	206.0407502	220.2263344	185.0381847	164.80934	192.9079526	218.8998518	324.5531821	288.4727961	83.97922716	143.7048647	203.3758148	130.5977011	144.1285466	133.5312449
C5ORF24	79.15389082	58.47628127	73.72374351	110.4358289	89.25533271	92.68547256	129.1317069	116.2833921	120.0208456	66.05086297	58.74882988	63.00898756	56.97148036	44.35926906	56.48878753	65.17539298	52.26229159	48.78228479	20.9564417	19.20047904	15.71101673	10.97612842	18.63067324	23.89366154	14.73965755	17.93431401	16.53574948
TXNDC15	149.5565086	158.2575237	172.4294479	80.46444532	72.14641868	80.44335165	96.34564588	89.82927885	82.52068302	87.8341271	60.16021318	50.12190345	39.64066029	46.87387776	50.80438124	60.16190121	46.39077719	44.63327603	15.25860732	22.03173611	8.839859537	7.343740598	15.94002896	17.42079671	16.50986152	16.79835938	17.95475425
PCBD2	31.669405	18.79465919	14.95323125	9.044138763	8.833585173	7.843141534	7.208542437	6.882370925	8.807626266	33.60131088	30.78579824	23.51155039	11.49004646	10.33347012	10.56944295	13.2540587	13.77771202	8.926655206	6.760142483	7.615105245	4.130414718	7.778047838	4.321337775	5.713701672	5.418991745	5.335544475	3.069683791
PITX1	0.11773013	0.180371009	0	0.324453409	0.394063279	0.136402461	0.036591586	2.795963188	0.033875486	0.050076469	0	0.049187344	0	0	0	0	0	0.041909179	12.39359455	6.378464222	4.632240805	0.75016705	12.31173593	17.62057649	7.622715055	11.18743196	4.314932876
VMA21	96.3817332	76.1887144	95.29090397	46.4373941	55.39872932	64.21145873	62.79116154	63.98454219	71.27402178	56.33602793	47.85471503	69.64927899	27.09735957	32.0612609	30.3316367	30.65721403	39.35658666	30.92897438	36.50476941	34.65849182	56.3975318	6.277713737	16.91844506	14.6238798	9.573552083	17.79662254	17.05701654
HMGB3	349.4230262	218.6096635	260.5312984	229.1452198	239.9516984	239.1135149	281.8649868	252.1385265	298.8834098	464.509329	362.8578254	340.0321085	242.2484795	213.2702502	213.8313773	261.565967	247.824415	232.7216731	130.9536172	127.0811367	79.9833579	74.38498541	119.6929029	115.6325359	110.8003179	119.1375447	139.6995718
CD99L2	433.1291487	441.2235633	307.2242008	414.2053327	421.1551295	396.0786475	406.2397875	474.4534457	357.8606303	256.8922874	195.65301	149.2835888	88.56910813	81.99981801	150.5479479	71.39903793	67.55148257	112.9871476	101.6918576	162.1952331	67.8623278	40.98281044	86.46752284	83.3481237	105.1645665	70.70457001	61.97286145
MTMR1	279.0596518	290.9384383	329.6181024	146.0445905	159.1030489	183.1544051	219.4763327	183.2789716	151.7960511	323.5941444	480.531908	405.3529012	235.5938276	331.1425329	279.9126005	206.648063	360.0807944	187.7531236	81.76553289	96.97869072	99.09135122	65.54091072	97.88237734	67.04609375	82.40480114	100.7901563	54.90679687
MTM1	93.47772332	111.1085418	58.08755218	50.81751511	50.44009972	47.7067609	42.99511352	45.77493579	33.9771121	108.1150972	92.31328899	87.50428483	57.83323385	38.3870734	49.29446082	40.51131853	42.96088263	41.61581512	70.62739337	106.8067325	72.10854853	44.3783034	71.83204868	88.06292647	74.92659253	89.56830144	55.7755753
MAMLD1	76.60307134	87.40779118	117.073736	33.2159177	38.91374881	56.67522274	35.45724681	36.38336713	40.14245048	95.79628572	82.52181734	114.0162632	41.31629206	34.92948644	48.98359485	54.97553041	70.80697571	69.31778268	115.5984365	88.0293149	116.1148362	9.633724226	8.235002176	14.66383576	9.681931918	13.08068968	30.43620438
CXORF40A	8.751273006	3.42704918	5.535571185	4.420677692	10.50835411	7.024726765	6.696260234	5.771154786	8.130116553	16.07454664	8.732934171	12.00171192	6.511026327	9.783399465	9.636845043	10.71849964	6.569120078	8.298017516	5.375922832	4.686218612	5.211270906	2.250501151	6.400471988	5.713701672	4.046180503	3.924206904	4.459729282
TMEM185A	86.6101324	92.16958583	134.3634097	49.4791448	61.01413104	83.75111134	80.97717977	64.59391879	87.83913426	54.38304563	62.45371104	83.86442138	33.08175877	23.73161959	29.62108591	40.10793414	27.49729024	29.16878884	25.46320335	38.27078533	38.94942477	11.72629547	14.92084553	15.2631751	24.09644996	19.27680584	22.15385
IDS	26.05760213	22.72674719	26.5994979	22.75229527	30.67125855	42.96677536	19.97900594	19.53589664	45.56252818	14.27179374	16.98070533	6.39435471	25.94835492	15.44126903	30.68691209	21.03361489	12.14996545	21.28986312	9.592964095	7.289673397	5.404280939	5.409099258	4.769778488	7.511719681	3.901674057	1.893257717	42.88869523
AFF2	26.41079253	32.68322691	51.25795136	12.77535296	14.90872739	11.49190738	12.84364668	14.76842094	16.32798408	0.851299978	0.617480194	0.590248127	0.957503872	1.218013588	1.154645028	1.210153185	0.87200709	1.844003892	0.225338083	0	0	0	0.081534675	0.159823823	0	0.068845735	0.057918562
FMR1	241.5429836	236.5024676	261.1423679	186.6823799	175.4895136	177.9711116	168.0651544	162.8469329	160.9424323	130.0986672	108.0590339	132.9533906	106.6180561	86.16463866	102.5857698	77.5074302	69.87683481	79.62744081	95.15705324	110.2888533	113.7215118	24.55810028	32.98077604	40.39547126	21.27857425	29.36270604	28.55385112
RASAL2	51.76201388	49.5298792	44.03295261	59.69942717	55.39872932	46.54733997	58.03425536	54.91558467	54.23465251	53.18121037	48.9132525	46.58041469	133.4281645	95.00505986	118.0402494	100.212209	63.48211615	73.88588323	2.961586231	3.709923068	1.582682275	4.185142491	8.520373538	10.86801996	4.660332901	11.42839204	7.558372354
MSRA	5.690289623	4.148533218	5.46368065	6.124058086	13.72653755	10.16198338	16.53939686	12.04414912	11.788669	2.153288179	2.514026504	0.934559534	1.962882937	8.172478268	6.839051321	5.013491767	3.371760748	6.370195265	2.028042745	3.059059372	2.856548497	2.566360962	4.362105113	3.036652637	3.721040998	1.342491836	3.04072451
CABLES2	49.17195102	41.23281276	61.64613365	35.2437515	36.18814446	35.77154552	44.64173489	34.2684719	38.88905751	40.4117107	61.65980793	61.63174193	46.63043855	37.16905981	32.06360424	56.87719971	45.40250249	36.29334934	11.26690414	13.66813762	7.411585288	5.961853927	9.254185613	13.9046726	6.033144143	8.502448292	11.72850883
LAMA5	43.20695776	26.22594478	38.46143616	33.54037111	38.22413807	28.54221506	26.38253349	21.93755732	44.47851264	226.1954117	291.6270744	228.8687113	90.14898952	72.01996474	85.39932266	95.37159626	72.78352511	100.6239397	10.91280144	7.647648429	26.28796657	14.41110386	12.0671319	16.30202995	13.6558592	16.59182217	9.904074119
ADRM1	278.5494879	238.2340293	229.6902589	98.14715609	95.42899075	98.61897964	97.69953456	91.33479749	95.19011465	250.6828052	187.2288159	219.0804298	115.3313413	104.513424	107.0267122	95.71735432	89.06099079	106.7426799	217.8697349	210.9449239	208.7982543	166.6555326	175.3403186	172.6496848	138.1842895	111.254708	124.6117864
OSBPL2	205.3605903	239.2080327	183.7162619	169.4052359	184.6514849	142.1654655	151.7087155	166.4673468	135.4341916	137.5600611	112.6460297	190.5517703	72.72241905	58.26819842	79.80373521	67.99908374	64.47039085	68.18623484	45.87239542	41.42747426	67.16749168	24.08431056	58.66419867	60.21362532	45.77241694	49.50008358	54.96471543
GTPBP5	31.19848448	22.47422778	13.87487323	23.7256555	22.03470502	36.1807529	36.59158598	28.35393438	36.82265289	47.02180465	47.98703221	35.46407497	57.97685943	41.56962504	33.52911524	48.40612741	58.19193981	38.84980928	18.47772279	20.17677458	11.73501004	31.0332264	26.90644275	21.09674464	26.66143939	28.15790568	18.07059138
SS18L1	29.74647955	38.27472821	41.9481271	40.19166598	36.05679004	50.19610582	34.54245716	38.17565123	43.1573687	4.657111642	13.05529553	5.263045799	4.883269746	3.92907609	5.995272262	5.705007873	4.592570674	5.573920856	4.345805882	5.532341417	3.628588631	0.355342287	1.100718113	1.358502496	0.541899175	1.342491836	0.926696994
PSMA7	103.2885675	102.558956	117.2894076	65.62070188	78.28723811	74.57804581	77.72052862	83.09029065	65.75231763	142.2171727	100.0758971	179.3370559	87.22860271	118.6973887	110.5794662	121.0729449	134.2309581	120.6984366	88.46129307	91.77178115	142.9818329	68.54157892	104.11978	96.97310461	82.29642131	63.13153914	70.63168648
LSM14B	398.0848133	415.0336928	465.850666	139.9610891	167.4112164	169.5482596	139.5969005	140.5150731	151.8299266	363.0043258	287.9221933	321.1441684	129.3108979	107.0280327	120.0830829	88.05305081	95.04877281	81.55526306	393.4402925	302.4889028	306.9631574	35.96853594	73.46274218	60.09375745	55.02082952	52.6669874	66.51946857
